x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79
-0.95388645,-1.4002961,0.2737836,1.7527587,0.2490443,0.7438973,0.53573096,-1.5161574,-0.806019,-0.6687003,-0.16825517,0.325589,0.61012036,-0.72834927,0.817321,1.7390108,0.11587382,-0.8618067,0.07307051,0.7637378,0.41098794,0.93259794,1.752316,-2.799172,0.02280812,-0.06818281,-0.6685243,0.27345502,0.06160449,-1.2129645,0.077601574,0.6859901,0.79149765,0.06705169,0.25433543,0.6027845,-0.87914836,-0.07413993,0.77405053,-0.12973659,0.5894183,1.9859898,-1.1512895,0.10032827,1.3964213,-0.8473575,-1.0036973,1.728709,1.4686729,-0.39212126,-0.20386432,1.7486392,0.31698063,0.33531365,0.66684586,-0.42444047,-0.89451075,0.6586604,-1.1569096,0.8155868,0.42395958,-0.844345,-0.64009297,0.50497943,-0.08030643,-0.7891608,-0.25233856,-0.38175255,0.29020312,1.6671699,1.7191963,-0.67550135,-0.48135385,0.9086568,-1.2862135,-0.312904,-0.06308802,-0.21794459,-0.578007,-0.00507917
-0.5186718,0.32224464,0.84162706,0.6937377,0.13737115,0.73984516,2.1515913,-0.23309088,-0.68211514,1.1675442,-2.1691062,-0.06873731,-1.0198722,-1.8394796,1.0010116,1.4950895,-1.9983156,-1.5785273,-0.29637775,1.8092278,-0.120977305,-0.2253806,1.0638143,-0.8619329,0.07206852,0.7958565,-2.257154,0.7481281,-0.7638371,-0.48185927,-0.6494814,0.37784055,0.24622004,0.24963367,1.2557749,0.38954613,-0.92362916,2.8678713,0.851278,-1.0115999,0.76192474,0.23684904,-1.0463177,-0.4034189,0.7309326,-0.6587518,-0.6380818,0.7408132,-0.8302616,0.70767254,-0.41437957,0.75719213,-0.46388352,1.2258748,-0.48979035,0.073997624,-1.6384637,0.94550294,-1.1924523,0.01795789,-0.67863953,-1.3680243,-1.5802534,0.100570574,0.12570383,0.014064671,-0.7780204,0.714389,0.2131541,0.9215391,0.32518333,-0.65342647,-0.22550964,1.6392602,-0.13605943,0.16489902,0.55875736,-1.7081946,-0.040711224,2.045107
-0.6266851,-0.4926763,2.0507996,1.2718503,1.9416053,1.6367921,0.006331732,0.40215015,-1.5172864,-1.2168639,0.2347518,-1.010257,1.3640915,-0.55653924,-0.79097843,1.4268076,-1.009866,-0.18421733,1.1717883,1.0074748,1.9534075,1.5200418,1.2778755,-1.3608304,1.363233,-0.2774758,0.3024689,-0.90885556,0.06530544,0.8372741,-1.281964,1.6061461,0.014360218,-0.9249209,2.4106314,1.2558205,0.5271932,-0.060898785,0.5181543,-0.8323887,0.38319093,0.8150522,-0.85532606,-0.34561148,1.6789515,-0.78638005,-1.7219296,1.5941931,-0.36717385,0.3829157,0.7686043,1.4269837,1.5358722,0.89591825,0.72448856,-1.2911373,-1.4098003,0.13887577,0.2252766,-0.08870082,-0.017770743,-0.9990441,-1.8671553,0.7733918,1.2992377,-0.013448154,-0.6445477,1.7523446,1.2067988,1.2112284,0.9035995,-0.7732961,0.120294884,0.293923,-1.3492438,-0.95517933,0.15252167,-0.08927084,-0.9765528,0.32323566
-0.5152233,0.8970837,1.1747673,2.926168,0.13830139,1.3129933,-0.42222056,1.2218579,-0.71342903,-0.6896287,-1.8393476,-2.8866167,1.1667495,-1.3314899,2.1174178,1.1436907,-0.3129371,-1.2383035,-0.6648596,3.122883,1.3001877,-0.11117423,1.6996567,-1.151184,0.37592173,2.652311,0.5704744,1.4763898,-0.6246757,-2.0159817,-1.5546558,-0.996349,0.8890721,-1.6558037,-0.8170559,2.0771263,-0.25051588,2.640223,2.0450766,-2.4276693,1.141184,-1.2679574,-0.30618376,-0.98885286,-1.2786598,-1.8283701,0.7513873,-0.4220313,-0.33499327,-0.67751807,-1.8289642,3.2538016,-0.5239151,-1.5277848,0.075226545,-1.3707359,0.06752356,-0.27628073,-1.4916891,0.5253808,1.5783823,-2.9302218,0.12989753,1.3062826,0.246476,-2.1812572,-1.8679392,1.1415676,0.16041929,0.3564644,2.4155838,-1.8904549,-0.58773905,-0.87636465,1.4744467,-0.63069713,0.32053432,-2.6803389,1.791131,-0.6774395
-0.5841962,-1.4531164,1.9810536,1.9301966,-0.24268432,0.74149567,0.88502675,0.4551811,0.69851846,-1.0001045,-0.4188409,-1.8028829,1.0028797,-0.34546977,2.0565867,0.7863793,-0.07722879,-0.6500403,1.5788473,2.5262177,2.016994,0.0794094,0.9905844,-0.41327393,0.10741549,-0.01604099,0.2942505,-1.9896947,-0.6489077,-0.25309193,0.53296995,0.0150473965,-0.34690323,-1.3109103,1.3591318,2.3474958,0.9997417,0.1155733,1.5456371,0.16464002,-0.044278976,-0.733511,-0.31103668,-0.6115058,0.17962067,0.13875128,0.33500683,1.0895078,-0.6283116,-0.5324906,0.76899993,2.1967378,1.87665,0.72476405,-0.1723563,-0.6500298,-0.5491478,-0.0019153757,0.09678598,-0.35006604,0.15068413,-1.2043895,0.11709549,-0.9792142,0.8611877,-0.9176115,-0.057048414,1.753006,1.9014065,-0.1518787,1.1610333,-0.055603568,0.12131951,0.11991285,-0.67766184,-0.3335142,-0.5466672,-0.67568624,0.61480385,-0.4468261
-0.92251545,-0.95016026,1.1616564,0.5836974,0.41116047,-0.51381546,2.4467585,0.6517965,0.4015735,-0.8148842,-0.48612422,-1.2691998,-0.5161054,0.7106545,-1.2882653,0.7252406,1.0548431,0.8266997,-1.5704515,2.0736823,0.100124896,-0.8672841,2.2434042,0.042427357,0.77537864,-1.0894904,0.981097,0.49086004,0.06820069,0.035113942,0.018069556,0.49764854,-0.9966173,-0.91163945,0.9395754,0.43328738,0.46730033,0.19982706,1.4360605,-1.6637434,-0.10668034,0.39309463,-0.75588113,0.9175577,-0.1395286,-0.73863447,1.284049,-0.33738855,0.12176078,0.02645154,-0.27875605,2.206261,-0.7950825,-0.75422376,0.94175714,-1.05142,0.5385557,0.4188065,0.25209126,-0.49832124,-0.5584727,-0.43211806,-0.20927317,-0.39371446,-0.1865386,0.55339485,-0.015582159,1.1147162,0.9136804,-1.0714467,1.4929662,-0.9015444,0.31854987,-0.35823753,0.38650092,-0.22333768,0.7961416,-0.59840155,-0.5856196,0.9164906
0.3186145,0.4320957,-0.1565488,1.3001773,0.7967629,1.7039186,3.3905573,1.8050033,-0.9836889,-1.4739878,-2.9773686,2.1993222,-0.68002754,1.0019449,0.29045242,2.6449156,-0.64865875,-1.426889,0.6713907,0.5778545,-0.71424395,0.27839315,2.45065,-0.6541353,0.42963213,0.19802226,-1.4269098,-0.48764783,0.0010742466,-0.6271437,-1.5094382,-0.12091379,0.34567997,0.08432708,1.1431668,0.33336335,-0.9727294,1.1059129,0.24435824,-0.86716104,-0.14519432,0.7002798,-1.2541665,-0.32492727,-0.8105028,-1.1170994,-0.8389297,0.63063735,-0.8088383,-0.020016305,-0.34738815,0.9378067,0.3138282,0.89709723,0.98838687,0.35624236,-0.96638924,0.45349824,-1.4902287,-0.4913754,-0.61098236,-0.11760138,-0.87976885,0.899681,-0.79924345,0.20415236,0.11779828,0.21654727,0.5275856,0.7861958,-0.01020249,-1.1342287,0.79115844,0.66019934,-0.49220634,-0.314959,0.25562388,-1.2757885,0.13782613,1.1204187
-1.2790931,-0.36502475,-1.3102236,1.4923968,1.9596426,0.11764066,0.19006422,1.6590185,-1.3700237,-1.3255374,-1.4978936,1.1435808,0.83616257,-2.3718429,-1.0176408,2.2644515,-0.54554355,-1.9089582,-0.54260385,-0.08823827,0.44127697,0.4592273,3.2179058,0.111481026,1.8137435,1.0860465,-0.10803738,0.1911642,-0.13500018,-0.32003838,-1.3292981,-0.70672655,-0.9355021,-0.8772257,1.20644,0.9583125,-0.8594488,0.77231115,1.1913245,-0.49054092,0.54772335,1.4980977,-1.3345187,-0.82258034,-0.9662663,-0.43049926,-1.8394799,-0.14788783,-0.43465623,0.58019054,-0.24140435,0.51901454,0.6939305,1.7115304,1.7963618,0.22525907,0.069206,1.1462101,-0.990444,-1.0405319,-0.3758343,-0.5904998,-1.2774721,0.5877737,0.15132885,0.4062229,-0.4984698,0.00691402,0.4816741,1.0997009,0.27634677,-0.7797188,1.0920504,-0.03188297,-1.4310305,-1.0147463,-0.3629344,-1.942613,-0.38217503,0.7574462
-0.22822396,0.852642,1.3360221,1.0102137,2.2767568,0.0046872906,0.9487823,-0.9826263,-1.639647,-1.9249686,-2.1696994,-1.4320222,-1.5072824,-2.4800568,1.3807377,0.27340207,-0.29647192,0.34497592,-2.5846279,-0.81702733,2.6698897,-0.870396,2.7208705,-0.34955612,2.0901394,1.0791851,-1.1527812,-1.0080488,-0.02862295,0.4608076,-0.66493225,1.0595515,0.24108309,0.9151494,0.8331984,1.3856095,0.8007912,-0.633207,2.2283452,-0.9737189,-0.72900903,1.6909977,-1.372356,-1.8896537,0.7253776,-2.503631,-1.2183309,-0.8855982,-2.1989124,0.48378715,-1.4311652,0.1620584,1.3043227,0.5402514,1.8402689,-0.6534802,-0.6223044,1.1692238,-0.4819338,-1.8874596,-0.05434609,-1.0038239,-0.5048083,-1.0625762,-0.62901115,-0.62831897,0.7691043,0.16168272,-0.19951089,0.72253126,0.36078355,0.571946,-0.06602294,-0.7126618,-1.4093435,-0.87917894,0.2394505,-3.079905,-2.0114145,0.11182299
0.82485837,1.3077589,-0.27367467,1.7813833,-0.15582211,-1.4417586,3.1612914,-1.7283882,0.99477506,-1.1597993,-2.4039586,-2.884343,1.3972464,-0.44162506,-0.38909757,0.90112257,0.41435286,0.09173083,-0.19008112,2.18353,0.8733527,-0.057523914,2.6141164,0.8763022,1.6253288,-1.7875615,-1.1157097,-0.9968496,1.8550662,-1.1925237,-0.9347636,1.3821852,-1.4926171,-0.027133886,0.30063254,0.90855324,-0.77592826,-1.2871192,2.804248,-1.0188484,-0.17665292,0.3313327,-1.2844696,0.52076244,-0.20104222,-1.5397339,0.7512074,0.8619973,-1.2270246,-0.8834406,-0.009836721,2.6474724,-0.317905,0.10387523,1.4255406,0.034340028,1.1239803,-0.11697246,-0.017154235,-1.1088881,-0.6828847,-0.3851293,-0.72200906,-0.072619826,-0.39028984,-0.053931594,-0.3319814,0.9179335,0.36887717,-0.66582054,2.5110552,-1.088248,1.228466,-1.4021801,-0.20641808,-0.09445981,0.13381024,-0.9609898,-0.028230906,0.44835854
0.7638371,-0.60228544,0.953878,1.9370812,-0.38140875,-0.26969993,1.4874387,1.958936,-1.3671018,-2.1675234,0.8207306,-2.6972306,1.4598472,-1.2688566,1.4179171,1.390107,0.02823645,1.0333251,-1.0815328,2.7779438,1.4560243,0.82000905,1.6848367,-2.3196337,2.1966345,0.8546381,0.528039,1.8549966,0.083153814,-1.2998409,0.24258406,0.59072983,-0.43486372,-0.025018543,2.0615227,1.5522112,-1.4398985,2.1962001,0.84589493,-1.0010378,-1.3700097,-1.3578864,-0.8563886,-0.21541075,0.7207495,-3.0732489,0.6612182,-0.11941933,-0.9528403,-1.1510124,-1.3357172,2.6032302,-1.1943355,-0.22694501,-0.95269966,1.111502,-0.18461904,0.98548716,-1.4375756,0.21327603,2.0462596,-2.6721478,-0.9388817,-0.0123981675,0.18566178,-0.8360154,-0.17662145,0.73377585,-0.5883989,0.08188193,1.3071307,-2.0517128,0.7337359,0.6571644,0.54558074,1.0276525,-0.7555306,-4.4600654,0.069979995,-0.1960761
0.64149326,-2.0976448,-1.0876156,0.7359559,0.24078915,-1.0948387,2.5566654,0.90350753,-0.11112703,0.08827205,-1.9308556,-0.5850955,2.107699,-1.3637792,0.6371221,3.126283,-0.7386993,-0.27761304,-1.5138485,0.40327844,0.8674365,-2.474851,1.3259856,-1.2347339,1.4143444,0.963747,-0.90287787,-0.29290006,0.006976324,-1.8443942,-0.358542,3.0503945,-1.3979489,-0.43479615,-1.6486897,2.1089704,0.93084633,2.6391232,2.0245717,-1.6835176,-0.049145214,1.2810266,0.75663054,-0.38703445,0.698707,-0.61943233,0.28035152,0.39662138,-0.92415327,-1.0561816,-1.5237939,1.992855,0.8511877,1.8944844,-0.91807884,1.4342221,0.55090505,-0.10514928,-0.08962514,0.42702082,-1.0952249,-2.3807695,0.10679253,0.98528653,0.28033304,-0.07434712,-1.6289567,0.022153025,-0.14498635,-0.33469027,2.345356,-0.7232785,-2.3955998,0.19585931,-0.22448114,-1.3838352,0.3920421,-2.4728577,1.161132,0.39941677
1.1407864,-2.0432212,0.41584727,1.4258744,1.4111061,-0.9711444,1.112367,2.5257533,-0.93621236,-1.6976385,-0.50625676,-1.0508822,1.4789009,-0.17038408,-0.15747884,2.258723,0.5010987,-0.8443875,-0.34769112,0.98540324,1.6311394,-2.979249,2.1680233,0.78261524,0.9108864,0.81557345,0.6303376,-0.31884685,-1.2706517,0.84399295,-0.36746162,1.7085103,1.7191819,-2.3424513,0.40285516,2.1020463,-0.78105587,0.05308474,0.7458463,-0.28204745,0.1539925,1.3301526,-1.2757851,-1.5317868,1.9024138,-0.36797318,1.0494115,0.7917728,1.2530986,-1.0315628,-2.7883346,1.9175215,0.9892005,-0.14069371,0.09526304,0.08815074,0.7164499,0.51214415,-0.154434,-1.087046,0.8675878,-2.5181265,0.75634253,0.0514174,-0.22395435,-0.1487686,0.71130323,0.5209016,0.020278022,1.5499239,3.2456405,-0.4022395,0.21224995,0.409033,0.9955562,-0.07392928,-1.3037813,-1.956699,1.7432547,-0.15066253
-2.8285751,-0.93981206,1.6322253,-1.0106372,-0.1905266,1.1798137,2.6940486,2.4804664,-4.5015388,-1.9937743,-1.4139627,-0.010444216,1.7414722,-2.808878,-1.096957,2.0318577,-0.78696686,-1.5025904,0.382265,-0.1594207,0.24816544,0.5042043,1.8176494,-0.58000773,0.23633848,-0.06637429,-0.47026178,-1.1397176,-0.20635942,-0.2888559,-1.0336645,-0.07190803,0.34660703,0.15414159,0.6082295,0.7168858,-0.7873671,0.0034795026,0.43491516,-0.7436163,-0.3072521,0.39098528,-1.0368816,-0.6449942,-0.45110765,-0.45549566,-1.380043,0.6737807,-0.16214994,0.005324274,-0.27821937,0.6340583,0.38641605,0.82805854,0.858972,-0.469988,-0.66329443,0.47708613,-1.1598421,-0.76075643,0.044673022,-0.25943986,-0.57353586,0.7795572,-0.28567022,-0.07089208,-0.16282803,0.10343718,0.7340069,0.9465439,-0.06020229,-0.874892,0.15385388,-0.050231997,-0.5499082,-0.5643888,-0.3347364,-0.9790754,-0.22429776,0.7116586
-0.39824522,2.3151,0.23932165,1.9685042,-0.3424146,-0.06180278,4.3988795,0.09381496,0.9219515,-0.70716244,-2.92248,-1.8116369,-1.3581388,-0.9908966,0.74765223,-0.17393368,-0.9016609,-1.2312936,-1.3750353,1.5449989,0.718437,-0.7741878,2.5961092,-0.34089294,1.2494256,-0.23513117,-1.0945635,-0.21965568,3.3037138,1.2934257,1.320348,1.310015,-0.91839826,-1.9640276,-0.16789289,0.60150135,-0.48459718,-1.5496237,1.4814954,-0.38102415,-0.6516579,1.3214948,-1.9560666,-0.40804565,-0.14048868,-1.4093772,1.1552649,1.2624701,-0.78358895,-1.430529,0.4503952,1.649938,0.6567901,-0.4310155,1.4015414,1.6335657,0.34158087,1.6456584,0.049995277,-1.5950894,-0.4712088,-1.3752401,-0.77121353,-0.2036695,-0.62252855,-0.88430136,-1.2896008,0.808666,0.33079192,-0.63038945,2.024078,-0.5953518,1.2210257,-0.5484808,-1.1301458,-1.1586072,-0.91170347,-0.5545443,-1.1967363,0.50006974
1.4610075,-1.4603127,1.4672575,1.2045964,0.14185603,-0.9091619,2.355226,-0.8686278,-0.76682293,-1.8152398,-0.6039175,-1.2484657,-0.07620077,-1.2178468,-1.5342058,0.5912948,0.27229574,-1.2332213,-0.4326121,2.3788264,0.08535563,-0.08842335,2.0725875,0.7144571,0.95003575,-1.317534,0.9147308,-0.3544066,0.53558326,-0.47950897,0.03373432,1.7414557,-0.06758856,-1.3041216,0.72735846,0.9691958,0.14325133,-0.8137201,2.6361144,-1.5548189,-0.06428539,-0.8458225,-0.19733839,0.19042896,-0.49865916,-1.2379253,0.3733538,0.9706795,-0.4695966,-0.81159174,-0.25479877,2.4005692,-0.48478496,0.521457,1.2022929,0.13355629,0.17453648,-0.019038754,1.4110049,-1.0082601,-0.68874437,-0.8952584,-0.7427151,0.20241363,0.3015173,-0.8735777,-0.11756043,1.1974592,-0.034525696,-0.4182797,1.9517348,-0.40562525,1.0301785,-0.91670203,0.035867177,0.28386799,0.29439786,-1.128127,-0.5672791,1.3726805
-0.70833427,0.31480572,-0.8607201,-0.022549693,2.1397624,0.16886383,1.3417649,0.6500491,-1.3094138,-2.2080016,-1.490177,1.0053172,0.42281497,-0.9964451,-0.17244603,1.6287969,-1.0345612,-1.9506224,-0.7256891,0.6378385,-0.2416124,-0.39006355,2.150627,-0.20287213,2.205491,0.6377156,-0.5366401,-0.015246936,-0.40213624,-0.27476162,-1.673609,-0.717066,-0.4691996,-0.78626114,0.79560274,1.0667493,-0.61389816,1.2447758,0.67467606,-0.9535359,0.40823668,0.95942056,-0.4655474,-0.4122066,-1.6740202,-0.7223005,-1.2584593,0.55640346,0.12878795,-0.08178546,-0.7673929,0.38266397,0.16733965,1.1565039,1.3964186,0.7805776,-0.22228731,1.4764297,-1.1574795,-1.0129365,-0.7284833,-1.1026363,-0.3458363,0.70639884,-0.19696793,-0.035398398,-0.874541,-0.016961893,0.526095,0.7596684,0.2613704,-0.8895948,0.44187173,-0.4467085,-0.87976253,-1.0759321,-0.008634545,-1.6082159,0.6573103,1.0710356
1.6683575,-0.39951846,0.32861003,3.4188914,0.23381503,-0.34245938,-0.3957813,0.9351076,-1.809129,-0.40927222,-1.4840618,-0.52331877,-0.54907733,-2.560622,0.46601138,2.5114796,-0.75333714,-1.997165,-0.69520205,1.2522705,1.5048834,1.0471241,1.2540522,0.5751432,1.6610906,-0.1602564,-2.9800754,0.709317,-1.3751967,-1.8425815,-0.86138195,1.2829297,0.779595,-0.056711614,0.80658907,0.20663434,0.9076454,2.295446,0.3509757,-0.8247237,1.3062646,0.4093776,-1.313527,-0.31659758,1.5623871,-2.148082,-0.29257002,1.7000198,0.78365886,0.36988762,-0.29568356,0.8243493,0.3620679,0.38955724,-0.52174145,0.22373806,-1.2543899,1.4259083,-1.155409,0.19587216,-1.6961662,-2.588319,-1.5676471,-0.3688395,-0.08805937,-0.23968324,-1.1320106,0.566352,0.046999197,0.88496006,1.287857,1.0229391,-0.51806486,1.8849634,-0.8723918,0.20557079,0.78332704,-1.8215646,0.7328373,1.9555663
-1.1875333,0.02190627,2.8929536,0.37333086,-1.584169,1.6722273,1.7361856,1.4744822,-0.5047461,-0.8906916,-1.7696073,-0.6715757,0.22339739,-1.988237,-0.61940515,1.810105,-1.9407451,-1.8254613,0.38778585,0.97823286,0.3811338,0.123115994,1.7470503,-2.2013962,0.06598441,1.0506048,-1.1814893,-2.414775,0.47524604,-1.3709788,-0.49025694,1.1205161,-0.6525624,1.123838,0.48693913,2.4781473,-0.68177855,1.912004,0.65984243,-1.3117574,-1.1034275,0.31855333,0.10273094,-0.5079482,-0.31057346,-0.8539844,-1.7601751,2.022733,-0.7234914,-0.3911114,-0.72053266,0.6711604,-0.22080596,1.3619096,0.5780779,-1.8095512,-0.19491474,0.6183561,-2.6357927,-0.6550506,-1.0226452,-2.0375504,-0.47980514,0.34589994,-0.120231405,-0.09503574,-1.5534893,0.41083875,1.6827935,1.8533257,1.1275785,-1.6032112,0.049980816,0.58328325,0.74319476,-1.0710678,-0.7647411,-1.1661335,0.942959,1.7875559
-1.1296625,-0.5966902,0.750474,0.7194837,1.8230909,0.5484024,1.3675134,0.08341156,0.70647895,-0.032397777,-1.2773178,0.85175043,0.36097428,-0.528947,-0.15029588,1.032322,-0.35610306,-0.53349257,-0.8930601,0.5204288,-0.02069357,1.3455826,2.1896913,-1.258897,0.83463037,0.7649497,-1.0541478,0.84894687,-0.50530106,0.86806816,-0.32933754,0.20130788,-0.29815695,-0.89327383,0.3587145,0.18255302,-0.25843492,0.88879126,1.1183152,-0.2957661,0.2328242,0.1836061,-1.9764291,0.2580553,0.025377592,0.22952141,-0.7607355,1.297636,0.73497415,0.5172085,0.03340098,1.1095157,-0.15514062,1.1611731,0.53291863,-0.33994848,-0.3793498,1.1320679,-0.7116884,0.046639863,-0.0068649324,-0.33056623,-1.2778882,-0.06523366,0.37807584,-0.37368578,-0.5996053,-0.045623675,0.8717367,0.9319907,0.5725116,-0.48749107,-0.2306039,0.2399448,-0.9617666,0.46187288,0.32910213,-0.8458627,-0.42606434,1.0346378
-0.5657832,-1.7158879,0.35642967,3.0129254,-0.43539935,0.42447558,1.6123091,-0.6294937,-0.03669108,-0.8592768,0.28300518,0.089873224,-0.9099578,-1.0571204,-0.12144623,0.5601846,-1.2950019,-0.38698387,0.62965375,1.122303,0.43029097,-0.4495901,1.1688131,-1.2991236,-0.19234669,-0.027268372,-0.52196646,-0.61719847,-1.7011671,0.49548548,-0.82354236,2.6021414,0.24737716,-0.7294415,0.85342544,0.8340759,-2.0496616,0.99722123,0.83806366,0.22451745,1.0801957,-0.24395938,-0.6921912,-0.37831065,1.9478979,-1.4725748,-0.9012776,0.20391147,-0.6075612,0.8154909,-0.3724201,1.84686,0.04165864,1.4952521,0.43127242,-0.4409522,0.26443255,-0.06251706,-0.19601317,1.8335747,1.0196046,-0.96509814,-1.600116,0.95747876,0.8434648,-0.06300269,0.36662298,1.4405028,-0.21695237,2.0043766,1.1467917,-0.76655114,-0.2727943,1.3594289,0.028097553,0.54022795,0.90086186,-1.0745164,-0.9862955,-0.08171182
-0.45932376,-2.785617,1.9231594,1.4977385,0.9812649,-0.574388,1.320902,2.0915878,-0.45264038,-0.12725239,-1.2104764,-1.3161802,-0.43530643,-2.3674376,0.42508638,0.6911764,0.8979288,1.026925,-2.0127912,0.65765214,0.9757922,-0.28667507,3.1208107,-0.5122698,2.115734,0.6797366,0.865615,-0.46068296,-1.8170462,-0.2641461,-0.62610656,1.6762681,0.10481364,-1.5704747,-0.81045336,1.4469033,-1.7975146,0.7678144,2.7477303,0.07613598,-2.3599565,0.66245025,-0.5945804,-1.811526,1.0268248,-0.7413054,-0.3148459,-0.32393345,-1.4042919,-1.2422788,-1.5689034,1.9802747,0.73076916,-1.0661864,0.5840705,1.0577948,0.1931787,1.3965418,-0.43936363,0.79205465,-0.20166655,-2.9139872,0.9195473,1.8874055,-0.7688196,-2.6522148,0.29466256,0.82622033,-0.71796834,-0.27236935,0.93535185,-0.26954508,0.8317583,1.952596,-0.2108167,-0.5524764,0.8272887,-3.5592256,0.3040109,0.8345771
0.63800824,1.493695,3.0740054,-0.03680636,3.8817015,1.0658349,3.4614625,1.2770109,-3.3764753,0.6905246,-0.9219593,0.52136034,-0.9237369,-1.0112351,1.513918,4.829725,-0.34815598,-1.8970886,-1.45423,0.9995144,0.8414044,1.8379397,1.347162,0.13695282,1.9060688,0.5396069,-0.12075599,0.010755058,-1.9299973,0.19428627,-0.43031973,1.689441,-0.28354928,-1.7580054,0.33830625,0.5559347,0.10014928,1.5477822,-0.11895139,-0.0077073504,0.32785082,0.05014717,-0.6972537,0.11649051,-0.18509631,-1.0310159,-0.793997,1.8938262,0.8559687,-0.2943175,-0.43487614,1.0279984,0.9640613,1.7639713,0.51640815,-0.47619417,-0.11283413,1.0388738,-0.4764966,0.786988,-1.5481755,-1.1400509,-0.97945863,0.65674263,0.9456969,0.043537363,0.101595476,0.073012404,0.60815233,1.1506997,0.90287656,-0.28423864,-0.8512748,0.3362587,-1.1493638,-0.96220374,0.7889462,-0.9526051,0.7498534,1.2114745
0.47140452,-1.1650213,0.49468207,2.7139502,-2.1707325,0.35204226,2.7365544,-1.2695954,0.6142699,-2.8936362,-0.35171542,0.5468471,-0.22261302,-0.8613466,1.7430984,3.3806415,-0.7512265,-0.6188632,-1.9856715,2.1602287,0.4468105,-0.31102043,1.2504035,-0.11611368,0.99289215,-0.05332236,-0.9854017,0.36314166,-2.217838,-3.028934,-0.396943,2.823224,-0.56845576,-1.9136332,-1.1649163,-0.092875496,0.37014043,3.3391964,1.8766408,-0.72353137,0.99041617,0.5692238,-1.0348116,-0.20213765,1.0766217,-1.2322981,-0.25306073,0.21676518,-0.4135219,0.35252252,-1.1769414,2.2978528,0.41631365,2.472284,-0.76872736,1.2080638,-0.57792383,0.40275106,0.5395156,-0.007135312,-1.9139649,-1.0954993,-1.3501749,-0.25157255,1.3873975,0.6445087,-1.2431118,1.0967661,0.4208307,-0.43106458,1.5836645,-0.93169516,-1.873551,0.18911207,-0.53787565,0.076617435,0.65454656,-2.1518528,0.43079406,1.705221
-0.11678214,-0.18791105,0.52818376,1.0932536,1.7248961,2.5819643,-0.16802797,-0.017288033,-0.71076524,0.30250692,-1.2580392,-1.874249,2.251628,-2.03353,0.46739137,3.051726,-0.05160734,-3.192512,1.2766517,0.6714588,1.341618,0.8216734,1.8251587,-1.6176852,1.1826789,-0.5245081,-1.1760703,0.9528722,-0.73335284,-1.25718,0.5070354,1.3432608,-0.98852324,0.24207556,1.3432016,1.6322467,0.22850938,1.5211717,0.68979955,0.4012014,2.1148338,1.3102685,-0.9304478,0.82437795,0.8100601,-1.4236743,-0.42430928,1.6406927,0.26882923,0.062009078,1.0352639,1.0811421,0.72861964,0.585558,0.64887226,0.78827596,-1.4931402,0.5714227,-0.5698006,1.0576637,-0.8021006,-2.9560342,-1.2124912,0.10295649,0.76066864,-1.0103959,-1.3343058,0.4461542,0.18989986,0.92835885,1.3998168,0.2363386,0.4369446,2.161094,-1.1789314,-1.103466,0.6665474,-0.94516784,0.13963415,0.6035392
-1.1287102,-0.012715681,-0.91024554,1.0462627,0.2450044,-3.2286887,2.6568437,0.9938992,-1.0565405,-2.8549988,-2.350776,-1.1297302,-0.859985,-2.3387563,1.4413946,1.3057594,0.83355826,-3.2624457,-1.1452503,2.9193556,-0.3115301,-0.40880013,2.431108,1.05065,0.5358884,2.2987626,-1.0172464,-1.2826705,-1.2063649,-0.55091184,-1.2797449,-0.71189505,0.006920291,-1.7972542,0.15913941,1.569041,-1.7705612,1.0959152,2.1093326,-1.3450093,1.3922577,-0.1010822,-0.00823541,-1.615438,-1.0741414,-0.039579537,-2.154381,-0.19349273,0.59929425,0.60054547,-0.5309719,0.73024744,0.7412535,1.4568096,1.1503948,0.4992991,-0.92416996,-0.3802861,-0.07693461,-1.7708776,-0.069493644,-2.1129243,-0.8162012,2.0718899,0.20746295,-0.044617288,-1.1138468,1.8555351,-0.21492876,1.1226091,-0.35842615,-1.5793678,0.5077209,-0.73692065,-0.7949907,0.055174787,-0.6177892,-2.2626069,0.80613047,0.4250335
